Record_ID,State,District,Year,Season,Crop,Area_Hectares,Production_Tonnes,Yield_Tonnes_Per_Hectare,Rainfall_mm,Temperature_C,Humidity_Percentage,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Farmer_Category,Organic_Farming,Labor_Count,Market_Price_per_Tonne,Production_Cost,Revenue,Profit,Crop_Quality,Region
904,Punjab,Patiala,2021,Kharif,Cotton,470.54,230.56,0.49,1018.5,20.8,77.5,Black,Rain-fed,56144.82,1609.3,Medium,No,4,5059.98,21710910.74,1166628.99,-20544281.75,Poor,North
905,Karnataka,Mangaluru,2023,Rabi,Mustard,71.9,87.0,1.21,1692.1,13.2,94.6,Alluvial,Sprinkler,4450.51,358.8,Large,No,15,4519.53,1657901.52,393199.11,-1264702.41,Poor,South
906,Maharashtra,Nashik,2025,Kharif,Rice,249.11,625.27,2.51,1979.5,38.6,22.0,Sandy,Rain-fed,37747.28,2647.65,Medium,No,11,1823.96,6885683.79,1140467.47,-5745216.32,Average,West
907,Telangana,Nizamabad,2024,Kharif,Cotton,234.55,157.15,0.67,1972.5,11.6,81.1,Clay,Sprinkler,36153.71,2333.86,Large,Yes,21,6520.25,12806919.73,1024657.29,-11782262.44,Excellent,South
908,Assam,Silchar,2025,Zaid,Tomato,365.01,6719.83,18.41,1443.0,39.6,35.6,Laterite,Canal,45476.65,1275.27,Medium,No,7,1691.98,23184716.44,11369817.96,-11814898.48,Average,Northeast
909,Haryana,Panipat,2020,Rabi,Mustard,100.03,148.04,1.48,1118.1,15.4,82.0,Red,Canal,12416.79,305.23,Medium,No,7,4412.76,2119772.24,653264.99,-1466507.25,Poor,North
910,Rajasthan,Jodhpur,2021,Kharif,Maize,76.24,391.11,5.13,757.8,31.6,91.5,Sandy,Tube Well,4910.08,317.21,Large,No,17,1769.12,1613011.65,691920.52,-921091.13,Excellent,North
911,Gujarat,Ahmedabad,2023,Whole Year,Rice,199.15,754.78,3.79,1431.4,27.9,51.1,Laterite,Canal,29280.78,1966.84,Medium,No,4,1569.07,6935965.12,1184302.65,-5751662.47,Good,West
912,Haryana,Rohtak,2021,Rabi,Mustard,353.34,600.68,1.7,2401.9,32.1,93.8,Alluvial,Tube Well,56652.45,3382.47,Small,No,3,4157.23,5688138.65,2497164.92,-3190973.73,Poor,North
913,Madhya Pradesh,Bhopal,2020,Kharif,Maize,317.74,1032.65,3.25,2991.7,22.1,99.2,Clay,Tube Well,19572.66,3168.68,Large,No,15,1407.18,9982424.99,1453124.43,-8529300.56,Average,Central
914,Gujarat,Surat,2023,Kharif,Cotton,328.39,154.34,0.47,2701.6,37.7,58.3,Red,Canal,52447.73,742.87,Small,No,4,5551.56,16646689.67,856827.77,-15789861.9,Excellent,West
915,Telangana,Nizamabad,2021,Kharif,Tomato,386.31,9499.36,24.59,139.3,33.1,37.6,Laterite,Drip,37155.67,629.94,Medium,No,7,1442.18,27120248.16,13699787.0,-13420461.16,Average,South
916,Gujarat,Ahmedabad,2023,Rabi,Potato,395.59,6756.68,17.08,1749.2,38.0,94.9,Clay,Canal,36220.32,2258.55,Medium,Yes,9,1174.96,22583150.49,7938828.73,-14644321.76,Average,West
917,Andhra Pradesh,Nellore,2021,Rabi,Barley,225.98,723.14,3.2,274.6,38.1,84.9,Black,Sprinkler,14377.26,2653.08,Medium,Yes,11,1851.15,3592642.22,1338640.61,-2254001.61,Excellent,South
918,Madhya Pradesh,Ujjain,2021,Zaid,Onion,453.06,8458.63,18.67,1742.9,25.9,22.9,Sandy,Rain-fed,31798.8,1275.23,Small,No,1,1937.26,27014721.47,16386565.55,-10628155.92,Good,Central
919,Karnataka,Hubballi,2018,Kharif,Bajra,348.03,713.46,2.05,1477.9,29.1,48.2,Clay,Drip,59756.28,2970.2,Large,No,19,1521.81,5577591.1,1085750.56,-4491840.54,Good,South
920,Gujarat,Rajkot,2022,Kharif,Cotton,476.95,348.17,0.73,1947.1,16.4,30.0,Black,Drip,27160.96,840.28,Medium,No,11,6615.11,17555187.4,2303182.85,-15252004.55,Excellent,West
921,Telangana,Karimnagar,2022,Kharif,Bajra,355.77,494.52,1.39,1727.7,23.8,44.7,Clay,Rain-fed,38955.98,1520.98,Small,No,3,1930.89,3874430.95,954863.72,-2919567.23,Poor,South
922,Gujarat,Rajkot,2024,Rabi,Potato,129.21,1882.59,14.57,808.4,21.0,37.6,Red,Canal,15820.58,678.01,Small,No,2,1570.31,6879319.08,2956249.9,-3923069.18,Good,West
923,Telangana,Khammam,2023,Rabi,Maize,112.15,453.09,4.04,1821.3,35.2,34.3,Alluvial,Canal,7021.9,310.89,Small,No,3,1440.86,2141737.96,652839.26,-1488898.7,Good,South
924,Maharashtra,Kolhapur,2023,Rabi,Barley,174.99,488.22,2.79,819.2,44.0,80.3,Alluvial,Drip,14530.26,670.45,Small,No,5,1560.66,3621217.64,761945.43,-2859272.21,Good,West
925,Madhya Pradesh,Ujjain,2021,Kharif,Tomato,138.62,2984.49,21.53,2654.7,40.7,41.1,Sandy,Tube Well,8869.91,480.99,Medium,No,6,1487.07,8552296.94,4438145.54,-4114151.4,Poor,Central
926,Andhra Pradesh,Kurnool,2022,Rabi,Wheat,79.69,435.9,5.47,2304.7,25.6,24.9,Red,Canal,12786.98,747.37,Small,No,5,2008.65,2005572.36,875570.54,-1130001.82,Good,South
927,Gujarat,Rajkot,2023,Kharif,Bajra,429.71,519.95,1.21,224.4,19.7,54.6,Alluvial,Rain-fed,73070.49,1131.08,Medium,No,4,1484.86,7465337.71,772052.96,-6693284.75,Average,West
928,Uttar Pradesh,Lucknow,2021,Rabi,Potato,167.33,3294.73,19.69,2150.2,23.7,46.5,Alluvial,Rain-fed,29272.36,1189.57,Small,No,5,1287.59,11433902.37,4242261.4,-7191640.97,Average,North
929,Rajasthan,Bikaner,2022,Kharif,Cotton,348.19,139.28,0.4,310.2,42.7,64.1,Black,Drip,28386.98,1051.27,Medium,No,6,5066.97,12610232.15,705727.58,-11904504.57,Average,North
930,Maharashtra,Nagpur,2022,Kharif,Groundnut,328.36,377.61,1.15,1407.2,30.3,60.4,Clay,Rain-fed,49057.09,2279.8,Small,No,3,5566.13,10986201.86,2101826.35,-8884375.51,Average,West
931,Maharashtra,Aurangabad,2018,Kharif,Maize,323.67,1304.39,4.03,929.5,26.3,35.1,Black,Sprinkler,22364.79,1457.78,Small,No,3,1868.35,6566349.39,2437057.06,-4129292.33,Average,West
932,Andhra Pradesh,Guntur,2024,Rabi,Groundnut,91.41,205.67,2.25,2286.3,36.6,35.9,Red,Tube Well,16377.22,718.45,Small,Yes,2,5818.12,1976019.75,1196612.74,-779407.01,Excellent,South
933,Punjab,Amritsar,2018,Kharif,Cotton,127.57,42.1,0.33,2107.5,33.5,54.2,Laterite,Sprinkler,21762.68,142.59,Large,Yes,25,6962.4,6422609.58,293117.04,-6129492.54,Good,North
934,West Bengal,Kolkata,2020,Whole Year,Sugarcane,106.09,8026.77,75.66,2739.7,35.7,64.5,Alluvial,Rain-fed,6777.86,139.98,Small,No,2,284.67,8657723.81,2284980.62,-6372743.19,Good,East
935,Bihar,Darbhanga,2018,Rabi,Wheat,359.13,1641.22,4.57,484.0,11.8,49.9,Laterite,Rain-fed,60434.7,1382.07,Large,No,13,2299.02,10261481.47,3773197.6,-6488283.87,Good,East
936,Karnataka,Belagavi,2022,Kharif,Groundnut,311.53,822.44,2.64,630.3,19.2,50.9,Clay,Tube Well,22378.63,3301.09,Small,No,4,5443.38,7816965.59,4476853.45,-3340112.14,Average,South
937,Haryana,Hisar,2020,Kharif,Soybean,401.53,750.86,1.87,1217.3,36.5,42.5,Alluvial,Tube Well,56800.03,1052.72,Small,No,2,3951.37,10039242.85,2966925.68,-7072317.17,Excellent,North
938,Uttar Pradesh,Lucknow,2020,Rabi,Wheat,489.68,1542.49,3.15,1589.2,18.2,47.7,Clay,Tube Well,48101.27,5435.62,Medium,No,5,2072.65,10229761.67,3197041.9,-7032719.77,Poor,North
939,Maharashtra,Pune,2021,Rabi,Barley,176.91,532.5,3.01,830.3,22.4,67.9,Clay,Canal,19311.29,512.91,Small,No,4,1874.22,3095524.02,998022.15,-2097501.87,Good,West
940,Uttar Pradesh,Kanpur,2018,Kharif,Soybean,75.68,80.98,1.07,2069.5,34.0,40.9,Clay,Rain-fed,12033.09,235.81,Small,No,5,4316.45,1334286.59,349546.12,-984740.47,Average,North
941,Maharashtra,Aurangabad,2018,Whole Year,Sugarcane,254.78,17368.35,68.17,885.8,10.7,33.3,Alluvial,Tube Well,34557.42,2401.43,Medium,Yes,9,354.67,20350146.85,6160032.69,-14190114.16,Average,West
942,Assam,Silchar,2024,Kharif,Groundnut,80.82,189.93,2.35,1300.9,19.4,56.2,Laterite,Rain-fed,6841.17,232.39,Large,No,10,5127.54,2690282.32,973873.67,-1716408.65,Excellent,Northeast
943,Haryana,Hisar,2020,Whole Year,Rice,286.78,768.57,2.68,928.9,12.5,93.9,Laterite,Drip,13159.13,2152.44,Small,No,5,1781.56,9669600.12,1369253.57,-8300346.55,Average,North
944,West Bengal,Howrah,2024,Rabi,Maize,332.38,811.01,2.44,1193.3,21.7,40.7,Sandy,Canal,43369.94,2347.76,Small,No,1,1433.82,8487767.64,1162842.36,-7324925.28,Poor,East
945,Punjab,Patiala,2021,Rabi,Potato,33.05,608.45,18.41,540.3,43.2,33.8,Black,Sprinkler,4788.47,218.96,Large,Yes,21,1506.26,1860820.63,916483.9,-944336.73,Average,North
946,Gujarat,Rajkot,2018,Rabi,Wheat,265.89,922.64,3.47,1229.4,44.6,80.0,Clay,Canal,12220.63,1401.49,Medium,No,11,2065.35,7827672.18,1905574.52,-5922097.66,Good,West
947,Rajasthan,Bikaner,2023,Zaid,Onion,319.27,6956.89,21.79,2271.9,37.1,29.5,Laterite,Drip,22502.03,2631.92,Small,Yes,4,2118.7,12717385.63,14739562.84,2022177.21,Excellent,North
948,West Bengal,Kolkata,2018,Whole Year,Sugarcane,306.26,25618.65,83.65,427.0,35.6,95.0,Sandy,Canal,16111.32,3212.58,Small,No,4,338.81,25653090.56,8679854.81,-16973235.75,Good,East
949,Andhra Pradesh,Kurnool,2019,Rabi,Pulses,257.33,295.93,1.15,157.7,17.7,54.6,Laterite,Canal,36862.54,2366.51,Medium,Yes,9,8805.8,4475589.81,2605900.39,-1869689.42,Good,South
950,Gujarat,Surat,2019,Whole Year,Rice,316.27,733.75,2.32,808.4,28.5,38.8,Clay,Canal,54064.6,2240.66,Small,No,5,1619.64,12830146.67,1188410.85,-11641735.82,Poor,West
951,Punjab,Ludhiana,2025,Rabi,Groundnut,82.84,135.03,1.63,807.8,17.9,87.5,Red,Tube Well,10381.34,434.0,Medium,No,7,5721.84,2163170.74,772620.06,-1390550.68,Poor,North
952,Tamil Nadu,Madurai,2019,Rabi,Mustard,89.34,109.89,1.23,1701.2,43.8,28.7,Black,Drip,5512.94,586.45,Small,No,5,4182.83,1852042.23,459651.19,-1392391.04,Poor,South
953,West Bengal,Howrah,2023,Rabi,Mustard,231.08,441.36,1.91,1632.2,21.4,95.0,Clay,Canal,22379.75,2507.72,Small,Yes,1,5299.45,4090656.89,2338965.25,-1751691.64,Good,East
954,Punjab,Bathinda,2019,Kharif,Tomato,124.43,2189.97,17.6,1859.4,43.5,29.3,Sandy,Canal,11115.09,936.66,Medium,No,7,1403.32,6901111.81,3073228.7,-3827883.11,Average,North
955,Uttar Pradesh,Lucknow,2020,Rabi,Potato,189.06,5471.4,28.94,1648.2,36.7,68.9,Alluvial,Tube Well,29516.16,476.81,Small,No,5,1274.54,12616592.77,6973518.16,-5643074.61,Excellent,North
956,Rajasthan,Jodhpur,2022,Kharif,Pulses,314.51,267.33,0.85,963.8,14.8,88.9,Black,Rain-fed,24385.97,1958.45,Medium,No,8,5157.32,5151273.61,1378706.36,-3772567.25,Average,North
957,Karnataka,Bengaluru,2018,Rabi,Jowar,154.19,188.11,1.22,1120.6,31.6,65.7,Laterite,Sprinkler,7792.38,1017.6,Medium,No,8,1578.78,2254324.61,296984.31,-1957340.3,Average,South
958,Karnataka,Mangaluru,2023,Kharif,Cotton,366.8,209.08,0.57,2992.0,20.3,66.7,Black,Sprinkler,29564.89,406.65,Medium,No,12,6612.41,19035437.03,1382522.68,-17652914.35,Good,South
959,Uttar Pradesh,Lucknow,2018,Rabi,Maize,70.63,236.61,3.35,940.6,31.1,24.9,Sandy,Drip,5500.55,718.25,Small,Yes,2,1593.49,1838066.75,377035.67,-1461031.08,Good,North
960,Telangana,Hyderabad,2023,Kharif,Bajra,333.71,457.18,1.37,1825.5,26.6,86.7,Clay,Canal,39199.75,1860.75,Large,Yes,24,2309.46,3494755.61,1055838.92,-2438916.69,Good,South
961,Telangana,Nizamabad,2024,Zaid,Onion,51.81,1279.71,24.7,1132.1,17.1,92.9,Alluvial,Rain-fed,4196.08,369.8,Medium,No,11,2172.37,2674647.79,2780003.61,105355.82,Average,South
962,Maharashtra,Aurangabad,2025,Rabi,Barley,251.82,770.57,3.06,156.6,14.1,57.8,Laterite,Canal,11173.81,1999.77,Small,No,1,1523.8,4460697.48,1174194.57,-3286502.91,Good,West
963,Maharashtra,Nagpur,2018,Rabi,Groundnut,137.86,215.06,1.56,2716.9,24.0,93.3,Red,Sprinkler,23656.75,710.82,Medium,Yes,9,6875.56,3659193.08,1478657.93,-2180535.15,Average,West
964,Rajasthan,Udaipur,2020,Kharif,Maize,63.32,152.6,2.41,2802.4,32.7,43.6,Black,Sprinkler,6955.48,397.93,Small,No,3,1523.42,1337300.84,232473.89,-1104826.95,Average,North
965,Uttar Pradesh,Lucknow,2021,Kharif,Jowar,156.96,142.83,0.91,497.8,21.7,47.8,Black,Drip,21693.81,1645.0,Medium,Yes,7,2098.75,3055234.02,299764.46,-2755469.56,Poor,North
966,Haryana,Panipat,2021,Rabi,Mustard,317.02,361.4,1.14,2340.0,28.8,63.6,Red,Tube Well,28059.66,1436.37,Medium,No,6,4217.13,6557854.75,1524070.78,-5033783.97,Good,North
967,Odisha,Rourkela,2020,Rabi,Potato,51.6,1028.9,19.94,1518.8,31.5,55.9,Black,Sprinkler,8682.9,351.91,Medium,No,5,1006.66,2766959.21,1035752.47,-1731206.74,Average,East
968,Madhya Pradesh,Jabalpur,2021,Kharif,Soybean,149.48,312.41,2.09,2574.2,20.4,86.7,Laterite,Canal,13437.8,643.22,Medium,No,7,3759.96,3888912.03,1174649.1,-2714262.93,Good,Central
969,Punjab,Patiala,2021,Kharif,Bajra,111.9,132.04,1.18,341.1,37.6,75.1,Red,Tube Well,18864.35,1318.68,Small,Yes,4,2091.92,2027723.18,276217.12,-1751506.06,Average,North
970,Rajasthan,Jodhpur,2025,Rabi,Jowar,98.95,146.45,1.48,633.5,33.9,45.1,Black,Rain-fed,13537.48,543.68,Medium,No,9,2010.26,1467063.3,294402.58,-1172660.72,Average,North
971,Tamil Nadu,Chennai,2019,Kharif,Jowar,178.76,200.21,1.12,909.7,23.4,27.0,Laterite,Rain-fed,25727.67,2014.39,Medium,No,5,2190.86,2188887.41,438632.08,-1750255.33,Poor,South
972,Uttar Pradesh,Varanasi,2022,Rabi,Mustard,314.92,607.8,1.93,1090.2,31.3,66.0,Black,Canal,17542.04,2158.75,Medium,No,4,4637.55,5145643.35,2818702.89,-2326940.46,Average,North
973,West Bengal,Durgapur,2020,Rabi,Wheat,270.61,974.2,3.6,2723.3,16.0,43.6,Alluvial,Tube Well,40241.62,1156.3,Medium,No,11,2149.7,7545886.13,2094237.74,-5451648.39,Good,East
974,Assam,Dibrugarh,2025,Kharif,Soybean,377.36,543.4,1.44,422.4,30.7,34.3,Black,Rain-fed,54463.21,2298.26,Small,No,1,4320.0,7128374.35,2347488.0,-4780886.35,Average,Northeast
975,Telangana,Khammam,2025,Rabi,Mustard,231.6,456.25,1.97,1634.5,42.1,41.0,Alluvial,Canal,34875.96,2256.45,Small,No,2,4627.69,4148462.3,2111383.56,-2037078.74,Good,South
976,Haryana,Hisar,2021,Rabi,Pulses,105.75,135.36,1.28,2561.9,14.0,26.6,Red,Tube Well,18828.79,677.7,Small,No,3,6441.09,2207539.67,871865.94,-1335673.73,Excellent,North
977,Bihar,Darbhanga,2020,Zaid,Tomato,223.2,5548.75,24.86,528.6,40.2,94.0,Sandy,Drip,15834.16,2161.14,Small,No,3,1667.87,14250457.66,9254593.66,-4995864.0,Excellent,East
978,West Bengal,Siliguri,2018,Zaid,Onion,98.38,1269.1,12.9,2258.8,14.3,39.3,Sandy,Canal,4078.93,1135.68,Small,No,4,1299.59,5032919.88,1649309.67,-3383610.21,Average,East
979,Haryana,Hisar,2024,Kharif,Rice,345.35,1094.76,3.17,393.1,27.6,29.8,Alluvial,Sprinkler,16763.12,860.58,Small,No,4,1548.78,11004584.84,1695542.39,-9309042.45,Average,North
980,Bihar,Darbhanga,2025,Kharif,Cotton,379.01,174.34,0.46,729.4,22.2,77.6,Laterite,Tube Well,28178.8,1851.66,Medium,Yes,4,7246.97,20612721.68,1263436.75,-19349284.93,Poor,East
981,Odisha,Sambalpur,2019,Kharif,Soybean,225.73,372.45,1.65,2596.2,38.7,39.2,Laterite,Tube Well,14905.23,1086.64,Large,Yes,19,4650.05,5186096.23,1731911.12,-3454185.11,Average,East
982,Odisha,Puri,2021,Kharif,Bajra,91.67,97.17,1.06,1824.1,44.9,72.0,Laterite,Canal,8070.27,343.13,Small,Yes,3,1885.44,1542767.28,183208.2,-1359559.08,Good,East
983,Assam,Guwahati,2025,Kharif,Soybean,168.05,329.38,1.96,968.9,39.0,23.4,Alluvial,Canal,7603.64,1405.25,Small,Yes,2,3783.82,3437644.17,1246314.63,-2191329.54,Excellent,Northeast
984,Assam,Nagaon,2019,Whole Year,Sugarcane,338.54,24537.38,72.48,1779.1,30.7,83.5,Black,Tube Well,33057.28,3307.59,Small,No,5,342.67,29683937.55,8408224.0,-21275713.55,Excellent,Northeast
985,Uttar Pradesh,Kanpur,2022,Rabi,Barley,382.87,1332.39,3.48,1116.8,39.9,39.0,Alluvial,Tube Well,55442.0,2293.55,Medium,Yes,8,2049.61,9448600.74,2730879.87,-6717720.87,Good,North
986,Tamil Nadu,Chennai,2019,Zaid,Onion,419.73,10161.66,24.21,2320.4,11.2,44.4,Red,Tube Well,46398.11,2833.13,Small,No,5,1510.86,21531095.21,15352845.63,-6178249.58,Excellent,South
987,Tamil Nadu,Coimbatore,2021,Kharif,Cotton,142.7,42.81,0.3,828.1,18.1,20.7,Black,Tube Well,23950.8,1621.48,Small,No,4,6938.65,4945588.54,297043.61,-4648544.93,Good,South
988,Uttar Pradesh,Meerut,2022,Rabi,Onion,484.97,7041.76,14.52,2557.4,40.2,38.6,Black,Tube Well,21764.98,3965.16,Small,Yes,3,2004.61,17660147.44,14115982.51,-3544164.93,Average,North
989,West Bengal,Asansol,2022,Rabi,Wheat,80.62,332.96,4.13,2536.5,32.5,24.8,Laterite,Tube Well,6718.81,927.31,Large,Yes,18,2430.73,2464784.84,809335.86,-1655448.98,Average,East
990,Karnataka,Mysuru,2024,Whole Year,Sugarcane,103.14,5378.75,52.15,1538.4,20.4,31.5,Alluvial,Canal,7952.31,1112.96,Medium,No,10,289.97,8389693.92,1559676.14,-6830017.78,Average,South
991,Punjab,Amritsar,2022,Rabi,Groundnut,50.51,52.53,1.04,134.8,29.1,55.9,Clay,Drip,2417.04,567.21,Medium,Yes,9,6220.7,1686980.34,326773.37,-1360206.97,Average,North
992,Uttar Pradesh,Lucknow,2023,Kharif,Cotton,479.26,148.57,0.31,1448.1,31.2,22.4,Black,Rain-fed,35501.33,2237.63,Medium,No,4,6597.06,16968055.13,980125.2,-15987929.93,Average,North
993,Madhya Pradesh,Indore,2025,Kharif,Maize,47.67,210.7,4.42,1742.5,36.0,57.8,Black,Rain-fed,5214.43,145.01,Small,No,3,1822.08,1331863.24,383912.26,-947950.98,Good,Central
994,Gujarat,Ahmedabad,2025,Rabi,Wheat,274.03,835.79,3.05,2519.3,25.9,44.5,Laterite,Canal,48682.81,710.2,Small,No,2,1910.2,6191994.05,1596526.06,-4595467.99,Average,West
995,Punjab,Amritsar,2023,Kharif,Maize,455.77,970.79,2.13,2867.6,42.0,73.1,Black,Tube Well,35560.82,4175.3,Small,No,2,1525.5,8348090.8,1480940.15,-6867150.65,Average,North
996,Gujarat,Rajkot,2023,Rabi,Wheat,461.55,1227.72,2.66,1450.3,38.6,77.6,Black,Drip,35931.1,2212.86,Medium,No,9,1867.17,9538852.4,2292361.95,-7246490.45,Good,West
997,Andhra Pradesh,Vijayawada,2023,Rabi,Mustard,86.19,158.59,1.84,2980.8,34.6,78.6,Sandy,Rain-fed,6528.19,613.33,Medium,No,12,4809.36,1316036.58,762716.4,-553320.18,Excellent,South
998,Punjab,Ludhiana,2022,Whole Year,Sugarcane,130.15,8237.19,63.29,2480.5,29.5,27.1,Sandy,Canal,15626.35,832.65,Medium,No,5,323.72,8036044.56,2666543.15,-5369501.41,Average,North
999,West Bengal,Asansol,2021,Kharif,Groundnut,416.97,1117.48,2.68,907.9,19.4,55.0,Laterite,Canal,46110.11,954.84,Medium,No,9,4911.48,9512075.94,5488480.67,-4023595.27,Good,East
1000,Punjab,Amritsar,2019,Kharif,Maize,372.0,1960.44,5.27,530.3,10.5,92.2,Black,Drip,54531.76,380.1,Small,No,4,1449.2,8215125.74,2841069.65,-5374056.09,Good,North
1001,Gujarat,Vadodara,2021,Rabi,Barley,306.48,726.36,2.37,2327.5,29.9,27.2,Alluvial,Canal,29687.84,315.41,Medium,No,5,1692.24,6904898.07,1229175.45,-5675722.62,Average,West
1002,Odisha,Cuttack,2020,Kharif,Pulses,101.57,135.09,1.33,2052.4,43.1,66.2,Laterite,Tube Well,4698.84,111.52,Medium,No,12,7472.48,2184724.87,1009457.32,-1175267.55,Average,East
1003,Odisha,Puri,2024,Kharif,Bajra,194.87,173.43,0.89,1830.5,39.4,67.2,Alluvial,Drip,14589.09,449.4,Small,No,4,1449.49,2136011.56,251385.05,-1884626.51,Poor,East
1004,Rajasthan,Jaipur,2023,Rabi,Potato,165.53,3486.06,21.06,2434.1,15.3,21.5,Clay,Sprinkler,25274.57,1375.89,Small,No,2,1022.19,8662760.0,3563415.67,-5099344.33,Average,North
1005,Gujarat,Bhavnagar,2022,Whole Year,Sugarcane,431.75,25455.98,58.96,255.6,12.0,31.0,Clay,Canal,66237.3,3786.34,Small,Yes,5,318.12,29747440.41,8098056.36,-21649384.05,Average,West
1006,Assam,Dibrugarh,2018,Rabi,Maize,71.23,269.96,3.79,303.1,19.2,46.0,Red,Rain-fed,5116.89,786.39,Medium,No,8,1395.86,2210105.18,376826.37,-1833278.81,Good,Northeast
1007,Karnataka,Bengaluru,2018,Whole Year,Sugarcane,80.58,5804.18,72.03,2856.2,29.3,46.6,Sandy,Canal,10969.08,912.24,Medium,No,9,314.6,4892491.8,1825995.03,-3066496.77,Average,South
1008,Assam,Jorhat,2019,Rabi,Mustard,31.36,39.51,1.26,867.1,24.3,24.3,Red,Tube Well,2318.21,80.8,Small,Yes,2,5219.4,617101.55,206218.49,-410883.06,Poor,Northeast
1009,Telangana,Karimnagar,2019,Kharif,Soybean,63.42,87.52,1.38,1643.8,23.1,59.8,Laterite,Rain-fed,9208.6,219.96,Medium,No,8,3812.06,1549368.31,333631.49,-1215736.82,Poor,South
1010,Maharashtra,Nagpur,2020,Kharif,Bajra,493.8,790.08,1.6,2493.1,10.9,69.8,Alluvial,Drip,20225.11,3205.47,Medium,No,7,1978.42,6464472.32,1563110.07,-4901362.25,Poor,West
1011,Maharashtra,Nagpur,2023,Rabi,Jowar,42.45,75.56,1.78,573.2,21.1,28.1,Clay,Drip,6607.22,354.46,Small,No,1,1856.57,784180.55,140282.43,-643898.12,Average,West
1012,Gujarat,Rajkot,2024,Kharif,Maize,138.75,635.48,4.58,2650.0,40.9,52.7,Sandy,Rain-fed,15469.12,1427.38,Medium,No,11,1797.92,3784195.42,1142542.2,-2641653.22,Good,West
1013,Telangana,Warangal,2023,Kharif,Rice,206.98,939.69,4.54,979.6,29.8,99.5,Red,Drip,15097.35,2174.33,Medium,No,8,2008.24,8811987.77,1887123.05,-6924864.72,Good,South
1014,Tamil Nadu,Coimbatore,2019,Kharif,Maize,168.8,871.01,5.16,1853.3,36.3,33.1,Alluvial,Tube Well,25318.59,200.72,Small,No,3,1685.69,3246223.15,1468252.85,-1777970.3,Excellent,South
1015,Telangana,Khammam,2025,Rabi,Onion,273.8,3329.41,12.16,822.3,40.0,54.3,Alluvial,Drip,23883.81,2041.0,Small,No,5,1948.18,14538887.15,6486289.97,-8052597.18,Average,South
1016,Maharashtra,Kolhapur,2024,Kharif,Jowar,496.54,973.22,1.96,153.0,39.6,85.3,Black,Drip,26195.03,4948.99,Small,No,3,1557.58,8571310.11,1515868.01,-7055442.1,Excellent,West
1017,Punjab,Ludhiana,2024,Whole Year,Rice,306.04,1061.96,3.47,2489.0,18.4,31.4,Clay,Tube Well,28739.32,3630.25,Small,Yes,2,1792.78,12719462.88,1903860.65,-10815602.23,Good,North
1018,Assam,Guwahati,2019,Rabi,Wheat,17.18,46.73,2.72,2816.7,38.5,39.3,Clay,Rain-fed,2485.18,128.62,Small,No,4,1827.35,575287.25,85392.07,-489895.18,Poor,Northeast
1019,Bihar,Muzaffarpur,2020,Zaid,Onion,342.19,7709.54,22.53,247.7,27.8,27.9,Clay,Sprinkler,54187.89,2736.65,Medium,No,9,2097.64,17354904.27,16171839.49,-1183064.78,Excellent,East
1020,Karnataka,Belagavi,2021,Kharif,Soybean,353.38,639.62,1.81,1718.5,33.7,87.0,Sandy,Canal,37470.41,3383.01,Medium,Yes,7,4916.68,5786663.61,3144806.86,-2641856.75,Excellent,South
1021,West Bengal,Asansol,2019,Zaid,Onion,488.0,10330.96,21.17,2062.9,40.8,67.0,Laterite,Sprinkler,52390.24,4647.63,Small,No,2,952.41,27795341.25,9839309.61,-17956031.64,Good,East
1022,Haryana,Karnal,2020,Zaid,Onion,273.97,6142.41,22.42,1162.4,22.3,89.4,Sandy,Canal,11523.8,2236.87,Medium,No,6,1177.27,12296193.93,7231275.02,-5064918.91,Excellent,North
1023,Odisha,Bhubaneswar,2024,Rabi,Barley,394.88,1145.15,2.9,1209.0,22.3,56.5,Laterite,Rain-fed,16896.61,3873.5,Medium,No,10,1809.87,6390714.89,2072572.63,-4318142.26,Good,East
1024,Assam,Dibrugarh,2020,Rabi,Wheat,28.4,86.34,3.04,964.8,15.1,25.8,Laterite,Canal,2001.12,142.11,Large,No,30,2113.61,699903.73,182489.09,-517414.64,Poor,Northeast
1025,Maharashtra,Nagpur,2019,Rabi,Barley,289.37,888.37,3.07,1559.8,17.7,20.8,Black,Rain-fed,35909.71,2866.03,Medium,No,7,1523.43,4632622.72,1353369.51,-3279253.21,Average,West
1026,Gujarat,Vadodara,2023,Zaid,Onion,349.44,7575.86,21.68,770.2,40.4,69.2,Alluvial,Drip,29136.36,698.13,Small,Yes,1,2259.75,16586771.68,17119549.63,532777.95,Good,West
1027,Uttar Pradesh,Agra,2024,Zaid,Tomato,160.71,3524.37,21.93,2258.9,42.0,28.9,Sandy,Canal,26809.1,1765.19,Small,Yes,2,1768.38,10031722.12,6232425.42,-3799296.7,Good,North
1028,Rajasthan,Kota,2020,Kharif,Groundnut,381.45,705.68,1.85,758.5,23.4,32.3,Alluvial,Rain-fed,55757.68,3916.86,Small,No,4,5202.85,7838865.01,3671547.19,-4167317.82,Excellent,North
1029,Haryana,Karnal,2025,Kharif,Cotton,413.63,198.54,0.48,2436.0,36.4,58.5,Clay,Drip,44407.99,3701.68,Small,No,3,6957.4,17890286.3,1381322.2,-16508964.1,Poor,North
